#Hit,Channel,DayTime,Energy,Duration,Amplitude,ASL,FRQC
707,6,226.7556925,3,386,68,15,368
708,16,227.0557072,0,73,47,21,343
709,22,227.3316645,0,5,45,15,153
710,6,227.394491,1,146,64,15,471
711,6,227.6010498,1,53,65,15,375
712,11,227.9215828,0,18,45,23,504
713,16,228.6239552,0,0,45,21,480
714,6,229.1680558,2,42,69,15,291
715,16,229.215065,3,170,49,21,363
716,6,229.6911808,5,217,72,15,279
717,12,230.2769705,1,81,46,25,296
718,6,230.458977,1,154,58,15,424
719,6,230.4599858,0,163,55,15,599
720,6,230.4619895,0,8,58,15,509
721,6,230.6241165,0,0,47,15,613
722,10,230.68686,0,6,45,27,316
723,6,230.844404,0,111,54,15,417
724,10,230.9697012,2,298,45,27,328
725,13,231.7839605,3,128,54,21,241
726,6,231.91972,0,10,65,15,402
727,12,232.04244,0,0,45,25,321
728,22,232.127467,0,15,46,15,163
729,6,232.2244935,0,0,47,15,52
730,10,232.536879,0,7,45,27,351
731,6,232.652532,0,3,48,15,723
732,6,232.9374925,0,5,58,15,511
733,6,232.9911718,2,16,72,15,320
734,6,232.9920115,4,12,80,15,272
735,6,234.7991428,0,0,45,15,855
736,14,234.8037982,0,10,45,19,506
737,22,234.8738852,0,10,47,15,158
738,13,234.8791975,0,5,45,21,401
739,6,235.1854035,0,2,50,15,701
740,6,235.1862572,0,27,53,15,479
741,13,235.2039312,0,14,46,21,434
742,6,235.5034405,0,5,57,15,528
743,6,235.505054,0,2,49,15,755
744,22,235.6553782,0,42,47,15,150
745,6,235.7482275,0,1,55,15,596
746,6,236.587106,1,71,70,15,282
747,6,236.5880262,11,341,75,15,283
748,11,237.0118502,5,356,51,23,333
749,13,237.042414,0,4,45,21,348
750,12,237.6354245,1,134,45,25,316
751,13,238.7541542,0,35,47,21,412
752,11,239.0896278,0,0,45,23,438
753,10,240.2280178,0,14,47,26,314
754,22,240.2744998,0,38,47,15,142
755,6,240.424672,0,0,46,15,606
756,6,240.4285172,1,37,72,15,287
757,6,240.4296058,5,12,81,15,29
758,6,242.5064395,2,12,74,15,303
759,12,242.9188418,2,300,45,25,345
760,10,243.9105185,0,0,45,27,391
761,6,244.0941972,0,14,57,15,456
762,6,244.095707,0,1,50,15,730
763,13,244.2015918,0,5,45,21,410
764,6,244.5751052,7,478,66,15,301
765,10,244.5880925,0,5,46,26,409
766,6,245.2184552,0,184,45,15,862
767,5,245.5134355,9,0,45,19,450
768,10,246.0507038,3,27,47,26,293
769,6,246.2411752,0,0,46,15,811
770,6,246.5681958,7,382,77,15,287
771,6,246.5704365,2,54,69,26,337
772,10,246.6819328,5,331,50,26,19
773,6,246.8819852,2,188,68,26,375
774,10,246.9295052,0,0,45,27,408
775,6,247.05206,0,57,61,27,319
776,6,247.3305955,0,0,46,19,820
777,12,247.5027148,0,38,47,26,305
778,10,247.5059962,0,0,45,27,408
779,6,247.7468088,0,6,61,15,432
780,12,247.9264538,0,1,46,25,333
781,6,248.190594,0,9,58,15,487
782,12,248.3038488,0,0,45,26,314
783,12,248.3217028,0,0,45,26,369
784,18,248.5362272,0,4,46,19,375
785,11,248.5446348,0,43,48,23,390
786,9,248.7021298,0,0,45,19,428
787,10,248.7023548,1,168,45,27,322
788,6,248.999391,0,0,45,15,859
789,11,249.2642488,0,0,45,23,396
790,6,249.5372415,0,86,55,15,349
791,10,249.6362915,3,289,46,27,309
792,6,250.1251085,0,13,61,15,404
793,6,250.331213,2,50,70,15,320
794,13,250.365212,4,191,54,21,25
795,6,251.2044405,6,350,71,15,278
796,10,251.468831,0,18,46,26,359
797,6,253.7294542,0,5,55,15,580
798,6,253.8501645,0,0,45,15,56
799,10,254.1451282,0,0,45,27,404
800,6,254.3629208,0,3,51,15,648
801,6,254.437719,5,422,71,15,340
802,6,254.8124542,0,1,50,21,730
803,6,255.0988765,4,149,67,15,337
804,11,255.3427938,0,0,45,23,443
805,6,255.3849458,0,0,46,19,786
806,16,255.5669262,3,329,48,21,362
807,6,255.613299,0,9,55,15,503
808,6,255.6141258,3,155,66,15,328
809,6,256.5595335,0,1,49,15,757
810,6,256.8167425,0,3,54,15,635
811,6,256.9274585,0,7,60,15,460
812,6,256.928494,10,563,72,15,276
813,6,256.9299335,9,129,71,15,290
814,6,256.932207,22,610,85,34,23
815,7,256.932452,10,364,46,21,446
816,5,256.9324545,9,331,46,21,410
817,1,256.932463,10,354,45,19,446
818,4,256.9324635,9,318,45,21,408
819,8,256.9324742,7,29,45,15,412
820,3,256.9324845,8,282,45,21,431
821,2,256.9324942,8,280,45,21,423
822,2,257.228968,0,27,45,21,506
823,11,258.0938965,0,0,45,23,410
824,11,258.3419898,0,35,47,23,423
825,13,259.4851478,0,77,46,19,341
826,6,259.5575165,0,3,51,15,645
827,6,259.8289498,0,2,55,15,600
828,6,259.9524928,0,0,46,15,54
829,16,260.3706818,0,1,45,21,374
830,14,260.9961685,0,0,45,19,430
831,19,260.9964842,0,0,45,15,475
832,10,261.1175878,0,26,45,27,369
833,11,261.2959715,0,0,45,23,468
834,6,261.4017408,9,612,66,15,335
835,22,261.6477775,0,21,49,15,152
836,10,262.2400392,0,0,45,27,359
837,20,262.9059798,0,52,45,19,327
838,6,262.9993355,0,2,50,15,692
839,6,263.3876428,0,11,61,15,392
840,6,263.4693335,0,12,49,15,604
841,16,263.4833962,0,0,45,21,442
842,13,263.7423198,0,0,45,21,479
843,13,263.7723818,1,64,52,21,296
844,10,263.9489285,3,350,46,26,304
845,11,264.1449518,0,0,45,23,383
846,12,264.2957695,5,381,49,25,275
847,11,264.586508,2,292,46,23,381
848,11,264.6603488,0,0,45,23,429
849,10,265.2562765,2,166,47,26,298
850,13,265.725985,0,0,45,21,430
851,13,265.7399072,0,13,45,21,451
852,11,267.6447188,0,36,48,23,404
853,6,267.6727885,0,0,46,15,813
854,6,267.8585348,1,15,71,15,318
855,6,267.8608395,1,77,63,15,291
856,13,268.003238,0,0,45,21,377
857,10,268.2989832,0,0,45,26,305
858,13,268.5995742,0,0,45,21,400
859,16,268.7446775,2,121,48,21,344
860,20,269.0260798,0,5,45,19,393
861,11,269.1124532,1,162,45,23,437
862,16,269.3349455,0,5,46,21,411
863,10,269.4718202,5,226,50,27,278
864,11,269.5924995,0,78,46,23,385
865,10,269.8439012,1,70,47,27,304
866,6,269.9717315,2,88,72,15,280
867,6,269.9738515,17,908,70,26,299
868,10,270.8206272,1,0,45,26,410
869,12,271.4175985,0,22,45,26,340
870,6,271.72676,1,38,70,15,323
871,6,271.7310108,6,184,80,15,303
872,11,271.9381735,0,0,45,23,548
873,10,272.0065888,2,215,47,27,318
874,11,272.1105648,0,18,46,23,426
875,20,272.8526052,0,0,45,19,558
876,13,272.9984428,1,105,47,19,331
877,13,274.0095818,0,5,46,21,420
878,13,274.070091,0,5,45,21,470
879,6,275.3716422,6,114,74,15,31
880,6,275.3729395,4,12,80,15,29
881,6,275.3747078,8,448,73,15,294
882,11,275.4902955,2,164,46,23,361
883,11,275.5854352,0,25,50,23,384
884,10,275.6509302,1,149,48,26,281
885,6,275.7132882,1,12,72,31,323
886,6,275.7139218,3,12,78,31,280
887,6,276.3102195,7,159,74,15,280
888,6,276.3112115,6,333,79,15,282
889,13,276.5293758,2,215,48,21,287
890,10,276.5715162,1,0,45,27,367
891,10,277.3587988,0,87,45,27,350
892,6,277.969019,0,0,47,15,764
893,10,278.30476,0,1,45,26,345
894,11,279.4156962,0,45,47,23,391
895,10,279.7031858,0,5,45,26,375
896,12,279.7778242,0,1,46,25,350
897,11,280.169159,1,100,45,25,386
898,11,280.332739,1,68,48,25,361
899,6,280.4045322,1,7,72,15,348
900,6,280.4060012,6,12,82,15,26
901,13,280.5283335,1,56,48,21,369
902,11,280.7137495,2,173,47,23,358
903,6,280.7283572,0,40,57,31,358
904,10,280.8294628,0,0,45,27,344
905,13,281.2488702,0,13,46,21,402
906,11,281.3522832,1,101,48,23,364
907,6,281.8626585,1,28,64,15,341
908,6,281.8645768,5,12,81,15,27
909,11,282.5375925,0,0,45,23,400
910,13,282.8028478,0,29,48,21,415
911,12,282.8343288,6,573,47,25,316
912,6,283.183926,0,7,49,15,647
913,6,284.056042,4,40,74,15,31
914,10,286.0128515,0,11,46,27,348
915,20,286.2973588,0,0,45,19,340
916,6,286.5349105,1,84,61,15,322
917,10,287.0750135,0,30,46,27,384
918,13,287.4135622,0,34,46,21,439
919,11,287.6651088,0,60,45,25,367
920,11,287.8989828,4,275,52,25,298
921,6,287.94647,0,3,52,15,618
922,20,288.036241,1,100,48,19,294
923,11,288.3872365,0,25,46,25,459
924,16,289.2996508,0,42,46,21,435
925,6,289.9577272,6,116,73,15,300
926,6,289.9585468,3,12,78,15,280
927,10,292.7206728,0,17,45,27,348
928,16,292.9424898,1,132,48,21,322
929,10,293.3376648,0,0,45,27,361
930,6,293.3862745,7,107,74,15,31
931,16,293.7185375,0,0,45,21,449
932,13,296.0606368,0,9,45,21,435
933,10,296.3218172,2,214,46,27,305
934,10,296.7324052,0,9,46,26,478
935,12,297.3640898,0,9,45,25,311
936,11,297.4814798,0,12,47,23,382
937,6,297.5835295,8,420,72,21,289
938,11,297.769112,2,248,47,23,356
939,10,297.7699195,0,5,45,27,333
940,6,298.18327,2,201,72,15,369
941,6,298.1844768,5,90,75,15,308
942,6,298.343253,4,35,72,26,284
943,6,298.3451518,1,29,66,26,333
944,6,298.346152,3,12,79,27,276
945,13,299.0884855,2,166,47,21,340
946,10,300.1444228,0,27,46,27,366
947,11,300.8810798,0,17,46,23,428
948,11,300.9390115,0,0,45,23,460
949,11,301.6101528,0,0,45,23,421
950,6,301.6346885,3,126,62,15,365
951,11,301.862027,3,424,47,23,360
952,10,302.016316,2,152,46,27,361
953,11,302.6083322,2,133,50,23,367
954,10,302.6263982,0,5,45,27,416
955,10,302.8341,7,586,49,27,28
956,12,303.9979458,0,0,45,25,389
957,12,304.00044,4,348,51,25,31
958,13,304.0531175,0,19,49,21,393
959,6,304.6013982,2,47,71,15,287
960,6,304.6036715,23,616,85,21,21
961,7,304.6039065,10,368,46,15,442
962,4,304.6039168,10,349,46,19,444
963,1,304.603918,10,349,46,21,426
964,5,304.6039232,10,353,46,19,436
965,3,304.6039428,8,300,45,19,435
966,2,304.6039475,7,276,45,15,412
967,8,304.603954,7,31,45,15,429
968,10,304.897624,1,61,48,27,298
969,16,305.4563462,0,0,45,21,392
970,13,305.7623582,0,41,47,21,365
971,12,305.763686,0,8,46,25,419
972,11,305.7920705,0,4,45,23,421
973,10,306.051403,5,324,48,27,21
974,11,306.2384405,0,0,45,23,478
975,11,306.852838,0,8,45,23,458
976,12,307.0306475,4,467,46,25,305
977,11,307.0309745,0,0,45,23,465
978,16,307.0701608,0,17,46,21,484
979,6,307.0819932,7,396,69,15,355
980,6,307.0848055,24,634,85,15,21
981,7,307.0850318,12,406,46,15,454
982,1,307.085033,11,388,46,19,439
983,4,307.0850335,12,403,46,19,448
984,5,307.085036,12,402,46,19,444
985,3,307.0850545,10,362,46,15,501
986,2,307.0850565,10,348,46,15,467
987,8,307.085073,9,312,46,15,440
988,10,307.9647468,0,27,45,26,347
989,14,308.0529055,0,18,46,19,431
990,6,308.0972455,0,0,48,15,816
991,16,308.6562645,6,542,47,21,328
992,6,309.0188142,7,356,77,15,284
993,10,309.1907308,0,10,46,26,313
994,11,309.7681635,4,487,47,23,348
995,6,310.3338868,0,4,55,15,581
996,6,310.388608,0,4,53,15,614
997,6,310.7764092,0,2,48,15,725
998,6,310.7775212,2,94,72,15,302
999,6,310.7804625,5,12,82,21,25
1000,6,310.8272742,4,388,71,23,405
1001,6,310.829359,5,12,82,23,26
1002,12,310.9585918,0,36,46,25,331
1003,12,311.1153415,2,199,48,25,308
1004,13,311.5358015,0,5,45,21,464
1005,10,311.747442,2,318,48,27,293
1006,6,312.6784315,0,2,50,15,697
1007,6,312.865197,3,367,72,15,340
1008,6,312.8664475,5,12,81,15,29
1009,6,312.868505,1,7,73,15,310
1010,6,312.869496,6,391,80,30,366
1011,6,312.891857,2,75,67,32,336
1012,6,312.894139,4,12,81,32,26
1013,10,313.0751518,0,0,45,27,304
1014,6,313.3113895,5,31,75,34,277
1015,6,313.3123175,11,390,74,34,282
1016,6,313.4811385,3,73,72,28,308
1017,6,313.4828325,4,12,80,31,30
1018,6,313.5626235,0,2,48,31,601
1019,11,314.3282388,0,28,45,23,394
1020,10,315.1736608,0,0,45,27,335
1021,16,315.184292,0,81,47,21,383
1022,10,315.2720908,0,14,46,27,378
1023,6,315.2864425,11,222,72,15,299
1024,6,315.2872655,3,12,77,15,285
1025,12,315.3056905,2,197,45,25,343
1026,11,315.450096,2,169,51,23,326
1027,6,315.5173575,8,651,76,28,288
1028,6,315.5189015,1,14,61,28,385
1029,6,315.5195165,1,66,69,28,304
1030,10,315.669085,0,5,45,27,378
1031,6,316.0447295,0,3,50,15,656
1032,6,316.0467925,2,30,72,21,292
1033,6,316.0515915,1,7,72,21,351
1034,10,316.2657165,0,5,45,26,409
1035,6,316.5605958,0,1,50,15,696
1036,6,316.561292,1,10,71,15,347
1037,6,316.6160508,0,12,64,26,471
1038,6,316.6167035,1,11,72,26,341
1039,6,316.6174078,4,12,80,26,277
1040,9,316.7199158,0,15,46,19,437
1041,12,316.7872622,8,750,49,26,285
1042,11,316.7876028,1,148,47,23,426
1043,6,317.350602,1,31,63,15,329
1044,6,317.352503,7,85,80,15,283
1045,13,317.436325,0,5,45,21,506
1046,6,317.4757278,3,29,69,28,310
1047,6,317.4775275,4,12,79,28,30
1048,16,317.502973,0,53,46,21,415
1049,20,317.6891608,8,423,53,19,285
1050,6,317.7960325,0,29,57,32,386
1051,6,317.7966978,8,670,69,32,332
1052,10,317.8859562,5,407,51,27,302
1053,10,318.0562835,2,137,48,27,278
1054,13,318.1124602,0,32,49,21,369
1055,10,318.3213985,25,1861,53,27,223
1056,13,318.3221848,0,38,49,21,312
1057,11,318.3224548,0,69,45,23,346
1058,12,318.3229295,0,23,47,25,328
1059,16,318.3238835,0,0,45,21,575
1060,6,318.8935248,5,141,65,15,350
1061,12,319.953828,0,0,45,25,400
1062,6,320.036361,1,49,71,15,341
1063,6,320.0377045,3,12,78,19,27
1064,11,320.5158715,0,33,48,23,373
1065,12,320.899417,6,409,51,25,282
1066,6,321.1452645,3,19,74,15,285
1067,13,321.2505832,0,9,47,21,353
1068,16,321.3982478,0,24,45,21,475
1069,12,322.3539818,4,455,47,25,309
1070,16,322.626856,0,5,45,21,500
1071,10,323.6192608,0,5,46,26,347
1072,11,323.6434048,0,18,46,23,364
1073,6,323.9409665,1,45,71,15,273
1074,6,323.943885,5,12,81,15,28
1075,10,324.0216615,0,10,46,27,335
1076,11,324.0936695,0,21,48,23,400
1077,13,324.3403848,0,8,46,21,378
1078,14,325.1508732,0,9,45,19,601
1079,10,325.2126415,2,214,46,27,321
1080,6,325.3473775,6,151,67,15,339
1081,6,325.4283615,6,212,72,21,302
1082,11,325.6776508,0,0,45,23,410
1083,6,325.8716505,1,7,71,23,363
1084,6,325.8730828,6,12,83,23,25
1085,6,326.6795018,2,46,72,21,285
1086,6,326.6820515,5,28,81,21,28
1087,13,326.7519952,0,0,45,21,348
1088,10,326.9955395,11,974,48,27,23
1089,11,326.9957702,3,341,50,23,351
1090,12,327.4878448,0,13,46,25,313
1091,6,328.270711,5,214,61,15,339
1092,6,328.2716242,20,363,73,15,294
1093,6,328.5038865,0,18,61,28,361
1094,6,329.6345905,6,146,71,15,329
1095,11,329.7521585,4,409,48,23,333
1096,6,331.1427448,4,291,69,15,282
1097,6,331.5293845,4,0,45,21,874
1098,11,331.6408952,5,41,47,23,335
1099,10,331.6424038,0,0,45,26,471
1100,12,331.731511,6,433,50,25,283
1101,13,331.8331612,3,250,50,21,305
1102,6,331.908171,1,106,58,15,334
1103,6,331.908931,2,11,75,15,298
1104,6,331.909947,1,7,70,15,332
1105,11,331.9522232,0,14,47,25,383
1106,9,332.0173458,6,314,50,21,328
1107,10,332.1316552,0,9,45,27,408
1108,6,333.1486515,6,496,72,15,273
1109,6,333.1497772,1,7,73,15,321
1110,6,333.1532425,5,12,81,15,25
1111,6,333.7415448,0,9,57,15,495
1112,6,333.9106295,1,9,71,15,339
1113,6,333.912467,5,12,82,15,27
1114,6,334.1488195,13,37,71,30,291
1115,13,334.401583,3,0,45,21,327
1116,20,334.5863865,0,5,45,19,509
1117,6,335.4158215,0,11,57,15,468
1118,6,335.5857215,0,0,47,15,767
1119,13,335.836868,0,0,45,21,466
1120,13,335.864261,1,46,47,21,356
1121,6,336.0205025,0,0,45,15,715
1122,6,336.0215995,0,234,51,15,457
1123,10,336.2581665,0,4,45,27,306
1124,6,336.2659392,3,32,69,15,289
1125,6,336.6159668,8,404,71,21,314
1126,6,336.671315,3,109,63,26,331
1127,6,336.6720475,0,6,66,26,349
1128,13,336.7859625,0,0,45,21,368
1129,6,336.9183045,2,39,66,26,303
1130,6,338.0376715,0,66,60,15,314
1131,6,338.0387702,2,75,70,15,284
1132,6,338.2249275,2,31,70,21,282
1133,6,338.2257268,5,324,66,21,326
1134,6,338.3433858,0,1,51,25,712
1135,10,338.44336,0,10,46,26,317
1136,10,338.772144,0,52,48,26,27
1137,13,339.1063398,0,0,45,21,429
1138,13,339.2023018,0,0,45,21,368
1139,6,339.5083518,2,88,71,15,313
1140,6,339.5091402,3,157,72,15,355
1141,6,339.512454,6,12,83,23,24
1142,6,340.1899165,0,29,64,15,328
1143,10,340.4464928,0,14,46,26,383
1144,10,340.5798062,0,0,45,26,365
1145,6,340.6923545,0,2,57,15,534
1146,20,341.1920728,0,10,45,19,372
1147,6,341.4008498,3,94,68,19,320
1148,10,341.7474368,0,22,45,27,367
1149,10,341.8523572,0,36,48,27,354
1150,12,342.7829642,0,0,45,25,373
1151,11,342.7829818,0,9,45,25,479
1152,12,343.0561818,2,16,46,25,309
1153,11,343.5181468,0,9,46,25,433
1154,6,343.6599875,1,72,62,15,323
1155,6,344.437107,0,8,58,15,481
1156,6,345.1121198,7,218,68,15,330
1157,6,345.1139195,0,7,55,21,567
1158,6,345.1148062,4,12,80,21,272
1159,10,345.6312918,0,32,45,27,352
1160,6,346.0245982,7,400,77,15,355
1161,6,346.026012,2,48,69,15,307
1162,6,346.0290285,5,12,82,15,24
1163,16,346.484347,0,15,46,21,403
1164,10,346.806146,1,112,47,27,336
1165,10,347.543057,0,0,45,26,381
1166,11,348.3008995,0,0,45,25,362
1167,6,348.4954858,0,0,45,15,828
1168,12,348.6710785,0,6,46,26,359
1169,6,348.9915,7,376,77,15,325
1170,10,349.1214815,0,19,45,27,340
1171,6,350.4338338,1,46,73,15,344
1172,6,350.4348958,3,59,74,15,279
1173,10,350.4649792,0,0,45,27,364
1174,6,350.4948162,0,1,48,25,732
1175,6,350.8827065,0,0,47,25,819
1176,10,350.8888352,1,132,45,27,296
1177,6,351.3031045,6,336,75,15,293
1178,11,351.383873,1,66,47,25,346
1179,11,351.398531,1,124,48,25,329
1180,6,351.5065868,0,10,61,25,419
1181,6,351.7182278,0,2,49,25,690
1182,6,352.3792845,2,24,71,15,296
1183,11,352.606681,0,1,45,25,423
1184,13,352.7888058,0,14,46,21,412
1185,6,352.8319355,8,27,72,21,334
1186,6,352.8328022,0,8,63,21,363
1187,10,353.105618,0,19,47,27,335
1188,11,353.6413392,0,90,45,25,424
1189,11,353.7696165,0,4,45,25,394
1190,10,353.9520438,0,1,45,26,480
1191,6,354.1046538,0,0,47,15,60
1192,6,354.2087482,0,10,58,15,472
1193,6,354.3717738,0,5,54,15,579
1194,10,354.4922178,3,317,45,26,288
1195,10,354.902454,0,28,47,27,395
1196,12,355.4892045,1,147,46,25,314
1197,6,355.794816,3,210,72,15,342
1198,6,355.795964,4,12,79,21,273
1199,6,355.7972325,0,70,53,21,362
1200,6,355.9052148,0,2,48,27,723
1201,13,356.1494258,1,122,46,21,365
1202,6,356.5710488,0,9,59,15,467
1203,11,356.6333355,0,17,45,25,452
1204,6,356.7402248,5,127,76,15,281
1205,11,357.1697035,0,32,46,25,393
1206,13,357.4776105,2,131,50,21,308
1207,11,357.9356742,4,310,48,25,351
1208,10,357.9360118,0,25,45,27,362
1209,10,358.0448655,2,185,47,27,312
1210,11,358.045057,0,0,45,25,373
1211,6,358.0958532,3,301,72,15,288
1212,6,358.0973115,4,12,79,15,272
1213,13,358.599541,0,5,46,21,388
1214,6,359.2102718,8,540,68,21,376
1215,10,359.712496,0,9,45,26,377
1216,13,359.8090455,2,175,47,21,314
1217,10,360.252002,0,6,45,26,346
1218,16,360.5155488,0,0,45,21,486
1219,11,360.7793172,0,18,46,25,450
1220,12,360.845894,1,0,45,25,399
1221,12,361.1007098,0,21,46,25,337
1222,10,362.092117,0,5,46,26,326
1223,6,362.2815232,1,7,72,15,343
1224,6,362.2828915,4,12,80,15,29
1225,13,362.8778582,0,1,46,21,354
1226,6,363.196009,0,3,54,15,600
1227,10,363.2953915,0,13,45,26,367
1228,6,363.6779418,0,3,46,15,784
1229,6,364.0260035,0,0,45,15,857
1230,6,364.450636,11,723,73,15,289
1231,6,364.5098975,0,10,54,25,46
1232,6,364.5561458,2,128,68,25,357
1233,6,364.613297,6,447,76,26,287
1234,6,364.6146798,2,67,70,26,305
1235,6,364.6154562,2,117,69,26,316
1236,6,364.7622032,0,1,50,29,710
1237,16,365.5744505,0,0,45,21,426
1238,6,365.7924225,0,0,48,15,62
1239,6,365.9599222,2,121,72,15,298
1240,6,365.9615848,6,12,83,15,23
1241,13,366.006345,1,76,49,21,350
1242,6,366.2833678,0,43,56,31,357
1243,6,366.341126,18,669,75,31,298
1244,6,366.3424285,2,51,67,31,316
1245,6,366.343638,4,12,80,31,31
1246,6,366.5106055,3,185,72,31,378
1247,6,367.2580065,5,216,69,15,306
1248,6,367.2599298,5,12,82,23,26
1249,6,367.2607818,3,54,76,23,276
1250,6,367.2616352,0,9,56,23,621
1251,6,367.2630632,6,111,81,23,277
1252,6,367.5116658,0,2,52,31,660
1253,10,367.526318,0,9,46,27,348
1254,6,367.5473645,0,17,64,31,382
1255,6,367.5490565,2,375,73,31,403
1256,6,367.5502672,4,12,81,31,275
1257,10,367.6478305,0,4,45,27,395
1258,6,367.6761365,15,487,74,33,31
1259,20,368.1743938,0,19,45,19,438
1260,6,369.2546315,0,1,48,15,732
1261,6,369.5345425,2,67,69,15,299
1262,6,369.5352092,4,62,72,15,315
1263,12,369.5498772,3,30,48,25,335
1264,13,369.81459,0,4,45,21,403
1265,16,369.8909892,7,500,51,21,309
1266,6,369.901579,15,1232,74,23,284
1267,12,370.1103655,0,0,45,25,332
1268,11,370.1981985,1,56,49,25,357
1269,6,370.7188172,0,4,53,15,609
1270,20,371.2670722,0,15,46,19,430
1271,6,371.574996,3,74,68,15,297
1272,6,371.5763748,4,16,78,21,272
1273,11,371.763881,2,206,47,25,344
1274,13,371.7931968,0,58,48,21,358
1275,6,371.815399,2,66,67,21,287
1276,10,371.9751492,2,130,47,27,302
1277,11,372.4511895,2,141,48,25,315
1278,6,372.4942362,0,2,55,15,588
1279,20,372.5671335,2,186,46,19,362
1280,13,372.8511022,0,23,45,21,360
1281,6,372.8530975,8,301,74,25,27
1282,12,374.367066,0,1,46,25,389
1283,6,374.3851948,2,254,71,15,289
1284,6,374.3884702,1,10,73,21,292
1285,6,375.2469845,3,701,72,15,278
1286,6,375.2488838,0,6,58,21,479
1287,6,375.251558,0,0,46,21,433
1288,6,375.2521978,4,12,81,21,28
1289,6,375.3530718,1,10,72,29,337
1290,6,375.354399,6,12,82,29,28
1291,14,375.5504068,0,24,47,19,484
1292,10,376.0417818,1,169,46,27,325
1293,6,376.4916135,6,431,71,15,294
1294,12,376.553283,1,128,49,25,324
1295,12,376.6396725,2,309,47,25,326
1296,10,376.6701968,0,20,45,27,346
1297,12,376.7496822,0,5,45,26,413
1298,13,376.77743,0,22,46,21,384
1299,6,377.0723018,0,20,61,15,361
1300,6,377.0752945,0,0,45,15,792
1301,13,377.1356815,0,5,45,21,436
1302,11,377.1363378,0,3,45,25,445
1303,6,377.2367942,0,1,55,15,606
1304,6,377.238065,0,8,67,15,354
1305,6,377.2393718,0,9,62,21,444
1306,6,377.2419075,5,12,81,21,25
1307,6,377.4027065,0,1,49,30,698
1308,6,377.4059682,4,323,76,30,286
1309,10,377.865671,5,274,50,27,19
1310,10,378.5569332,1,99,49,26,295
1311,6,378.8495155,1,9,67,15,387
1312,6,378.8523572,0,1,50,15,688
